staff_id,restaurant_id,start_persona,final_persona,total_days,exit_day
47cd0fb4678100bb39c52ac2d47e47e742203c80,135,overwhelmed_rookie,exit,154,154
853a80b91dc1f4c658e419368c0b4706606e2f19,135,enthusiastic_rookie,exit,91,91
9b9dcab762caddf762bff8533df3e361bddf3197,135,ghoster_in_training,exit,1,1
65eca08538e00f486063bb3cf91d05735cba06fb,135,enthusiastic_rookie,exit,59,59
76b97bf6799548f8ad13aec937259753f529f0f1,135,ghoster_in_training,exit,25,25
79d4be31d5f9acdfb15a3fa11bbfaf33995f89ca,135,workhorse,quiet_pro,365,
8b91981696fd1affbc8bc951cf091b8516e412cf,135,enthusiastic_rookie,exit,8,8
201026ce08d9c270c911123019a3b71d4f5423f7,135,enthusiastic_rookie,quiet_pro,365,
2fdebc911100b88244a176d01f7894185b164dbc,135,workhorse,exit,1,1
f79b2ec2885d858b6ef89b8d13c864bb8e9dee0b,135,lazy_rookie,exit,1,1
4342f7a0b8391bea88692792b22f96269367c85f,135,workhorse,exit,14,14
e77aa9507d3fce0d2725c3ab04b359ddcf0d5e46,135,snarky_rookie,exit,1,1
60a91ca19bea48e674b891fd658ccfb22659f0d2,135,workhorse,quiet_pro,365,
ee297f8650b9eddeb5b4859dc6e32c15a6e8218a,135,enthusiastic_rookie,quiet_pro,365,
123afd09f5733f1788b4183e3390fd04b2e4e142,135,workhorse,quiet_pro,365,
d4996546b0536c926bbce651f9754d1bd5ac7b10,135,burned_idealist,exit,15,15
1f3ff0da905a50961b5fc61ee35ffbc063c9c113,135,snarky_rookie,exit,283,283
744120e6571bfb9532109e9705d78e655816c350,135,workhorse,quiet_pro,365,
4171e0ae9780377a7e846e0be6773ff0b7f671be,135,workhorse,quiet_pro,365,
dbd9e2ea513beb4a3ced2d3698ae5bce65a5c88d,135,lazy_rookie,exit,5,5
68f88b5d410b1aba60dc93265db3182f90055c8a,135,overwhelmed_rookie,exit,32,32
ebb41acf36e7561e266f364f8630b257efcd2a69,135,snarky_rookie,exit,275,275
ac958414db47ee072cebdfe029202ca5f934aceb,135,lazy_rookie,exit,168,168
7464bb05439cc5889b2d4bcd29c7be7def85d428,135,enthusiastic_rookie,quiet_pro,365,
0bb414e5861adba01b6d871e333b3fa10ca03ae9,135,enthusiastic_rookie,quiet_pro,365,
61868f750d4b9d86888a97000d79e9a6abccb43c,135,enthusiastic_rookie,exit,4,4
e6ce8317e12e0df846e0c498708c77def8ff702b,135,enthusiastic_rookie,quiet_pro,365,
333255c2081a15e9f3c8074a20fbeb218d035ae4,135,snarky_rookie,exit,49,49
4bf485550c43b2e52e8b6962c2ebe47b3a56c5d1,135,lazy_rookie,exit,1,1
4e7655aae405e25ce08820f96602b9c5ef429275,135,social_glue,quiet_pro,365,
751e732ad8be5a5cf9d04335ec188672b17629e1,135,overwhelmed_rookie,exit,30,30
03fcf8ac1d3a636d9766db3a8c77175a6b798056,135,enthusiastic_rookie,exit,1,1
f2a09daf09d9f921ae7b7f61468a4c399110d41b,135,snarky_rookie,exit,14,14
f78e5b3ff1590840baae9bee1f098e414d1cb44d,135,burned_idealist,exit,1,1
857acbbc8b9eb338f4d3eb673124a7e25719a3fd,135,lazy_rookie,exit,9,9
ee726eec9c4e998f4f2b1d9e7f00669aeac001e7,135,overwhelmed_rookie,exit,16,16
7d9f7bccef2bec71e383fc8f082c2b0065615789,135,emerging_leader,quiet_pro,365,
19bd0ca2a0e10944391dd752db6e183396d56b25,135,enthusiastic_rookie,exit,86,86
5a85fc4982181478a071754cd7bfc239f770c71f,135,enthusiastic_rookie,quiet_pro,365,
cd734d8073d8f3807323355b3ae885ee1e8add98,135,overwhelmed_rookie,exit,1,1
4ebf8d9dcdab3144c3c7bccc47c2a7e44e1d613d,135,workhorse,exit,1,1
2a7df30b1affbbb072853a12d0d456387d1053b4,135,enthusiastic_rookie,exit,82,82
80abaff923fe2c53fff3e1008a17af11cc8ca1d1,135,enthusiastic_rookie,quiet_pro,365,
19a9d5bf8ea182545fe73a925720197f64204e69,135,ghoster_in_training,exit,6,6
ecc7e02c0bc012061f14fedbf8702bc120930289,135,lazy_rookie,exit,61,61
651a462ab8e0a2e2bb67df003a37735b85f59cd7,135,burned_idealist,exit,25,25
77eabb0e4427643220791eae54dc671dcd2afb1f,135,lazy_rookie,exit,1,1
7a8c624eac79fc6920581a326be576e004ff8da2,135,snarky_rookie,exit,61,61
74c1e71bf3710688e127bc0884352168fd514c7c,135,enthusiastic_rookie,exit,277,277
2a69f204ef5d55a92a4d26dede9f68241d423e45,135,lazy_rookie,lazy_rookie,365,
ceba5acd09b8d1dbc90165e16879ba1b9ce18dec,135,workhorse,exit,84,84
60f3c61d9be6f0a7fcc05374ba86076f20bf9670,135,overwhelmed_rookie,exit,1,1
55537f0ec6f146956882b19e584aad9f6ee3396e,135,workhorse,exit,59,59
39c10c24cb9030ee7538b9e811f5ce45dc937392,135,snarky_rookie,exit,52,52
f55c14fc24b0d19ecbebe1f2122e2dedf2b195ef,135,lazy_rookie,exit,1,1
ef502443177a169bfe71dbbb96eaec9c5b84bb9b,135,social_glue,quiet_pro,365,
0fd7fde261f8d94179ab40ca6aa6ac9dd8f4b0a6,136,ghoster_in_training,exit,1,1
a3a6165980587640c0501d3d1928aa714daa3e68,136,overwhelmed_rookie,exit,7,7
28aa73b0c9c98af40dae6dc537e71b060537f7ef,136,snarky_rookie,exit,1,1
8415b8d79f067f67e311726f15071f34d6621750,136,snarky_rookie,exit,66,66
1b97fa9e97b8d0fe841ec58ab05dc984ca31f702,136,enthusiastic_rookie,exit,102,102
435ae06601564c0abbca3d22c153cbb0434072b9,136,lazy_rookie,exit,5,5
236d59a944051a0d328486aa65dc2bcdaf728c2d,136,enthusiastic_rookie,exit,28,28
b89d5ab7f20a68ef3fddc7993bb0803b94992c6f,136,burned_idealist,exit,1,1
19a466a12e18e0f7ca08e3047cfc5b1e8b74a60b,136,burned_idealist,exit,7,7
3e133455100fa1d74bf263d16320a7a1aea55747,136,emerging_leader,quiet_pro,365,
c1cec92ad99a8ac5090dee198281a66644b69358,136,ghoster_in_training,cynical_anchor,365,
6d22b95059e68b1ceb5f40e46435689deaf63e0e,136,lazy_rookie,exit,1,1
78f88a948062bb1afb1459ff8def670646bba017,136,snarky_rookie,exit,1,1
4df598c4d80acf0bc2c8d2b99f57c234c5f5ddac,136,snarky_rookie,exit,1,1
db09b223e519efd00963aada0bc026654bba72c5,136,enthusiastic_rookie,quiet_pro,365,
4bcbc79d2da8688fb7004d0a4f1994ac2dfe70d2,136,cynical_anchor,cynical_anchor,365,
eddf964f03a54fd750c808d9e7430af7f6f67921,136,lazy_rookie,exit,59,59
3d27fe3ac7a8f980f4a971f369cd7da26b6cd14d,136,social_glue,exit,10,10
f478a56fa6fb83644c6722a3b210d39a25c8a35e,136,enthusiastic_rookie,exit,47,47
2155d1bde2d924579c7839053bf7d0743c4a8d64,136,overwhelmed_rookie,exit,1,1
e856eed50bb8e50368e9ca20960b91e8032d0b5f,136,ghoster_in_training,exit,1,1
f5846efd044f50d0692d19f08e38fd39d70fdb0c,136,enthusiastic_rookie,exit,1,1
cd295260600649492b4dfe61a70c40481f7fa1c9,136,lazy_rookie,exit,1,1
6a13530de3c5f420f954d23858f2326dbf98d870,136,enthusiastic_rookie,exit,1,1
cafa9cc96365a2fcb94eecac9b12a6db921c2713,136,overwhelmed_rookie,exit,1,1
53e11baa43b3e47fa4f297c5839e2802331ff010,136,workhorse,exit,1,1
747dc0830c9fd807cd8273df4c8bab551bcfa003,136,ghoster_in_training,exit,1,1
d2cda9c5db6742daffbd3f8042975b6750fe583e,136,snarky_rookie,exit,1,1
d0695d55fe1baa14634f1fcd8b1cb08f2bce9015,136,enthusiastic_rookie,quiet_pro,365,
dbc96fa6023df2e8adb3dfe8e6fdca5936bcb44f,136,enthusiastic_rookie,quiet_pro,365,
5e713db4639e80f363b1d4403fcd91eba8135592,136,lazy_rookie,exit,299,299
d9afab75199bb91b130f1fb408e736835ea2e6d8,136,workhorse,exit,19,19
323359436662a5e7a78b7805963aee7f5264bc6c,136,overwhelmed_rookie,exit,1,1
59e28757b47bac6a1ad674af8b96dc7f0a28efbd,136,enthusiastic_rookie,exit,13,13
7d699b4322b6f91308b299e131bad81fceebf385,136,overwhelmed_rookie,exit,1,1
2fa05877a781a80540c41c7b0a4d9cc8d7e510be,136,snarky_rookie,exit,46,46
ebb44fe0c523e841110e44b538a8818e0b21b10d,136,snarky_rookie,exit,25,25
972fb7437fe8ba42e86a88459399871334a9c3d0,136,enthusiastic_rookie,exit,79,79
4ac5861e6d97df6c87b4e20c07b7f6112f6037e1,136,workhorse,exit,7,7
8903b653302358cf9db14ed4ead97fcb58c635b6,136,snarky_rookie,exit,1,1
d12187a29c0de09ee1036828a37bd48cc32bb4c4,136,enthusiastic_rookie,exit,57,57
0cdc0f089ff7f165aba7743d5587e4fcf344992a,136,workhorse,exit,38,38
f19b6884e89c49a382c95f2d62a0f3b89aa7041a,136,enthusiastic_rookie,quiet_pro,365,
04251ca1b8a0f418afccb6aa9dc9f6edbe819e3f,136,workhorse,quiet_pro,365,
74ea759a2dce05f3af373460c1a9c8d4e482241d,136,social_glue,quiet_pro,365,
fe317a65b992d10db6aadfca1e70a194715eca31,136,workhorse,quiet_pro,365,
d128e3f63bed46596b63548533e2c1d238fe6d05,136,emerging_leader,exit,123,123
72d5973bea19f0af36fa4c53170081c8d147f092,136,emerging_leader,exit,103,103
844c8b27a5ec9109ee60c2f2aba8731f752561f2,136,emerging_leader,quiet_pro,365,
dba5cd9e718b210849fd1513216185c0232c833c,136,overwhelmed_rookie,exit,2,2
104c0e09e4a3f4831bbd42eba31cc24fa147a692,136,overwhelmed_rookie,exit,1,1
3452c9d33859534dc1f7e3a6eb868e4687d90bbd,136,flight_risk_veteran,exit,1,1
8ca4669284afeef17fe421658927623b02ccbdf5,136,overwhelmed_rookie,exit,10,10
5be526508bad911d37fa82e581081f2947e92452,136,emerging_leader,quiet_pro,365,
088ec80ba67bffb4dbe880727abb5326c356480c,136,ghoster_in_training,exit,1,1
80a2b24249c31eb4f31ce329c803eb68a4084607,136,lazy_rookie,exit,69,69
31dd5b793d40544ed547c2c674fbe0c8560b2eb6,136,enthusiastic_rookie,quiet_pro,365,
a2facd928ee2a6650f104f5cea93299ed849ffc9,136,enthusiastic_rookie,exit,15,15
e49529a140cfa239fe9cf17ef5e254bcb1b815c0,136,enthusiastic_rookie,quiet_pro,365,
cbbf0ba98a8fe1ccf47e30cf6d20c1abf37a094c,136,snarky_rookie,exit,83,83
6c3472d9f69aca6b0b6282fc25ce131573da604a,136,burned_idealist,exit,1,1
b6617355f05be7642a71fc944a0122fabd2ab235,136,workhorse,quiet_pro,365,
90596b45cc1cede3f30393c4e8e4908580034076,136,workhorse,quiet_pro,365,
f587adc7ead1285f517c436ca953a90acd1bdb6b,136,quiet_pro,quiet_pro,365,
f458cd493be27232bd793c28a7fbb4c47f3c4add,136,lazy_rookie,lazy_rookie,365,
046b42da7299cbc5e488e079479e5f89d31e88ef,136,snarky_rookie,exit,25,25
7dcdbfd25bc7d9e76f2aedd5f3b7f00fa1e94571,136,enthusiastic_rookie,quiet_pro,365,
887c2c7bceb4cf298e0359a4229cc565357e14de,136,lazy_rookie,exit,67,67
983ebd49d9dafb9aeb3a8214807c202049bf5976,137,snarky_rookie,exit,50,50
54ab450f5781d346b7192b1db323c7aae403b382,137,lazy_rookie,exit,1,1
884332fdcbbaf04c87fc4b5ba34527616b704568,137,workhorse,exit,1,1
da8f85a6cfcf4a208197fb877def0e37381292f3,137,ghoster_in_training,exit,5,5
58cfcaabeb02278f6b676382fbf53e6c628779a5,137,burned_idealist,exit,1,1
56ac53103caa72147fb89d0b1dac3705d3021cf2,137,quiet_pro,exit,20,20
c2b9461246db23175d90919700332647ff83b410,137,burned_idealist,exit,26,26
393395138faf591a0d9a634711933f94fbc36db7,137,enthusiastic_rookie,exit,29,29
08c95a1b6a4a3d3d76c3e6fc5838207ac80ebaca,137,enthusiastic_rookie,exit,16,16
87889e1c3af8f7340b3bf1016c35dfa7fe52fb55,137,ghoster_in_training,exit,1,1
645aace0389bed944ea2b1713f9136a49ed84187,137,ghoster_in_training,exit,1,1
5ec68e5392907c8ff3ec445f52f35fc343b1cc07,137,enthusiastic_rookie,exit,25,25
0fd8f64aab1c71fbf4af55a42f7c825c377e9110,137,enthusiastic_rookie,exit,55,55
8fa960362ad0622ae4ea2262033d42875c626b7f,137,workhorse,exit,71,71
fd5f8ed4c16d90458ccc5bf40ff83ac45549894a,137,workhorse,quiet_pro,365,
ec97db6977c89f827c697cae1d5ffd8f99073494,137,workhorse,exit,13,13
71077adfe8cdc0585fd1b1c39c80de5cbe629e48,137,snarky_rookie,exit,29,29
7adb63982d6713fa814300545cfd497783f0fd31,137,workhorse,quiet_pro,365,
75e45429dfe4e4b4b6d791720bc23b678b659b56,137,enthusiastic_rookie,exit,25,25
566d9dc532c07ee983851e35ecc84394cdce963c,137,enthusiastic_rookie,quiet_pro,365,
e70f134ba5c623bd610206284155e548910156fc,137,emerging_leader,quiet_pro,365,
9a2a8a6b0b01c1f4c8f4a0acb02c0b813884fa5b,137,enthusiastic_rookie,exit,85,85
7dc3f85ca5b59c24c7e45c1fac3513dd781e52d3,137,enthusiastic_rookie,exit,10,10
de41ac012cebfa545a633f5edb89a3ad50084d61,137,workhorse,exit,12,12
53e1080b4e0603f1844d21f5fdcdbdd5a1040fae,137,lazy_rookie,lazy_rookie,365,
2fac95cc8b33c2c59f9b6848f304333b61efa9d5,137,workhorse,quiet_pro,365,
f58088cf5372a3a87c9042c0d39d6a7a7fc7924d,137,snarky_rookie,exit,58,58
47881a315e4a643557eacdf49027553de3138382,137,workhorse,exit,13,13
ad90446eab262da505c4dd4cb26b56fc1c43ff49,137,social_glue,quiet_pro,365,
1df805addbae75a2ccd2d0aed6c6e92a5f65ab08,137,lazy_rookie,exit,2,2
f8b7387ca46e10dbd81ba07e1f10baa2200aaf0e,137,lazy_rookie,exit,1,1
f5029e498a4ab1aeb17262c5444888b6f6247cfb,137,enthusiastic_rookie,exit,21,21
dd2d60a122b929b82d10ab90dd41c8d2e35f729c,137,workhorse,quiet_pro,365,
f318746c3b60d8d6402f1d96d3f3286e5282e0ee,137,lazy_rookie,exit,1,1
e300e3bd543cfe7f2721eaf05f8459cb298c0fd8,137,burned_idealist,exit,4,4
d92d04398feb6d6dac576b0bf26b70418abb0816,137,enthusiastic_rookie,quiet_pro,365,
9988b835f7fcecb7fa15d30149532493d6e96168,137,enthusiastic_rookie,quiet_pro,365,
d2eeedaf2be5ea0e12be13cd8e2b2f7e56c2d060,137,lazy_rookie,exit,29,29
47cebae8c164505ca3f287860ae1fae263344bfa,137,snarky_rookie,exit,17,17
70e4d82ee59f8f7bfb0b0db56494eddd43c925e7,137,emerging_leader,quiet_pro,365,
b640e8c095afa31ebc543b59a404cd5ca40a420a,137,enthusiastic_rookie,quiet_pro,365,
85320c0bff24c20c14718c9f4c34516df721abe2,137,enthusiastic_rookie,quiet_pro,365,
6f41f29b7f0ae5cc0819720d2976e6dd431b9a8e,137,enthusiastic_rookie,quiet_pro,365,
06dd701710ef87fecc537b35781e6ee075c9d7e2,137,lazy_rookie,exit,27,27
970ab14149b5e5bb3165469928a1ce62a5b892b7,137,lazy_rookie,exit,1,1
c45672c0dbbb7ac2a844e33e6bd139e0c33470d6,137,snarky_rookie,exit,21,21
5e3f01021e3cbb92cb41aafab87994c5213a4f64,137,burned_idealist,exit,1,1
1a3e25b1f853671aa122f4081eb5255ac35faf6e,138,overwhelmed_rookie,exit,1,1
63c266051177f47357513dec962e43a68f441fbf,138,burned_idealist,exit,1,1
fcb6b407d844656917cdb329d1b2e11501a45ae2,138,snarky_rookie,snarky_rookie,365,
d70c55ad1c1ffae5af7f2e1df755a6dea2fa48f7,138,lazy_rookie,lazy_rookie,365,
5297f27a88999e40772f3877f366cba640671975,138,lazy_rookie,lazy_rookie,365,
905497611716a6e681924861ba62b9e63d709f58,138,enthusiastic_rookie,exit,1,1
4601265531ef989dad2270071721f5cd566ea057,138,overwhelmed_rookie,exit,12,12
d8e1127f6f833b8f3bc045e2dfdc279e5f86d83b,138,enthusiastic_rookie,exit,16,16
6dfa6d467ee5c3fde1420337e2bdd3dfdff5c36b,138,snarky_rookie,exit,8,8
a37a448fb59306868f910184a3c206107904493b,138,burned_idealist,exit,1,1
96d3c7ca0f67e16f67ecd7ee34266edb3e65e49b,138,ghoster_in_training,exit,1,1
4ae61a9ff34056189b505b87acb1de574f3a1447,138,enthusiastic_rookie,quiet_pro,365,
8ae8a40f3b74bfdc2d44a7f205c3e0f3e016deca,138,snarky_rookie,exit,1,1
a84c586593610aedbee20c76de3c5b656377c864,138,workhorse,exit,18,18
ca33492d41763c69029f44ffcf91a0ea80f1996a,138,enthusiastic_rookie,quiet_pro,365,
902eae23b715afa8de830ac84bb508526c485b83,138,enthusiastic_rookie,quiet_pro,365,
8c62569b7a03922e2ce42373aa0999610285f247,138,workhorse,quiet_pro,365,
7454f38465146422fcea74dc7c6e266341af3a2c,138,lazy_rookie,exit,22,22
19838132fa3bda702f4f8f1d66392aa94746883e,138,enthusiastic_rookie,quiet_pro,365,
e73dcf4eb9378e987bafa4a12335798fb3563ae2,138,enthusiastic_rookie,exit,76,76
961db12387b54d2f151d320cca603c34dce8a85f,138,snarky_rookie,exit,1,1
f009d3c501a33b8a0081469f72008dd2ab6113ac,138,ghoster_in_training,exit,1,1
739bd3ca62776dc4ad0335e2e2d5b80fdaa72ebc,138,burned_idealist,exit,1,1
4425b089636229806f18affecb90888f4942e349,138,workhorse,quiet_pro,365,
b9ce0333a66d99a574326ae652aa18e1025465fe,138,burned_idealist,exit,13,13
e8e94b759fdc2f0d2460fb1394e36897314d9a8a,138,enthusiastic_rookie,exit,29,29
2e64d8173c7ae68ef5d29cf900bffc60721bd488,138,snarky_rookie,exit,1,1
1b1defdc51b81ac887e169c4d576c68f83e857b8,138,lazy_rookie,lazy_rookie,365,
5e2810e26ffb0d6536a3830978f56b13b065c0d2,138,lazy_rookie,exit,2,2
22145113fb21d38afe0eaf9f6879eab24d2444f2,138,lazy_rookie,exit,224,224
637d7ca07b598f819937fad3d0570f828369e393,138,lazy_rookie,exit,35,35
033d2ac45aed91afebe037e0a8cff380f6a88970,138,burned_idealist,exit,22,22
9f545d6936c0982d4ba49da09ab2518115204f48,138,social_glue,quiet_pro,365,
439e600bace563e794cda7bb332e3100426d7181,138,overwhelmed_rookie,exit,1,1
3a343039f0c2af271af168e52947f645ded9498b,138,enthusiastic_rookie,quiet_pro,365,
dffacff494d566beaed65f5cda570667a89e9a32,138,enthusiastic_rookie,exit,61,61
a841ce789b63990af482969ca7a83dbb2cce018f,138,snarky_rookie,exit,40,40
783403408491ccc4daab014587e1f38a6c5ff886,138,enthusiastic_rookie,exit,14,14
886a177dad39ca53e23aae2b9df18a2b3bf1aa96,138,enthusiastic_rookie,exit,9,9
ab1eb6056a5801f53f5bd1f7228123ab695723ef,138,lazy_rookie,exit,43,43
e9588091a42a05bc6ed5018d72d4dc714a0f1732,138,lazy_rookie,exit,1,1
0dbbc00349802cfa99ba85baa4dfc60935fd61c9,138,workhorse,exit,83,83
2c18d73f62aacf968d46dee0620db68d5f40453a,138,overwhelmed_rookie,cynical_anchor,365,
601eb5704e0ccba198d9c61e733d7275cd6d58fc,138,workhorse,exit,32,32
3afb4bfed0209133ba14617dcd98f8de9af46690,138,enthusiastic_rookie,exit,1,1
137127ca1b48dd3e8a3f931b0f8f96f320a8af89,138,ghoster_in_training,exit,14,14
5402a518ad43b241a84ceeef09c57c91109e5995,138,snarky_rookie,exit,1,1
480f4a8ce86dd9d3388885d58eef386ceeeae0af,138,quiet_pro,exit,60,60
ea5faf7f895132b03ca384e4d2022aa1be5053e5,138,lazy_rookie,exit,161,161
09dfdf45a71fcf55dcd50bfb67471cd1fd56e5b0,138,lazy_rookie,exit,18,18
2e0ddca88cdde99c51ab0e7fa3959761295f8f54,138,overwhelmed_rookie,exit,1,1
cd8663e7ce7c98172650c822af844bfa9cac8c98,138,workhorse,quiet_pro,365,
0eba5e378c7e44b83e75a1c34851ec271e50582c,138,lazy_rookie,exit,21,21
dc2617bade0e705435d5ed850bcd5dcd6329ef9c,138,enthusiastic_rookie,quiet_pro,365,
98313e454c484c02b4dcbee867714962f3d458d4,138,workhorse,exit,1,1
9eefdfb1fc4ec309aa6d8f25067b99cef642742f,138,burned_idealist,exit,1,1
d061635f53a8948bed279bb86170f48db4403a8d,138,snarky_rookie,exit,31,31
236382a6800d238478dbe6dc05780b3df5779604,138,flight_risk_veteran,exit,1,1
f08205f70441b0e4eb37b90a18bdf9433d83e4a6,138,lazy_rookie,exit,1,1
f33f42f1355f5c151d7099cce2226cd1ca08cb36,138,overwhelmed_rookie,exit,1,1
95c3bf3a794dd29bf548d3538bd002965b5113fb,138,emerging_leader,exit,76,76
c53120f1e498f3650c6a9d7cdaa6c12744ead9e5,139,workhorse,exit,71,71
7040d412b5691f345efc265ecbf081bdb9c6772e,139,ghoster_in_training,exit,1,1
76e60088ae43549fefdb78596e1f871f4c9da624,139,ghoster_in_training,exit,1,1
ca8913549147b670c43098c3ffed84f83b3345f9,139,social_glue,exit,183,183
dbedeace70013b10445578943bd070963d82d94b,139,snarky_rookie,exit,46,46
312733b0e6ed66c800ca6d01aebbef3e2fb710ed,139,snarky_rookie,exit,1,1
acc022d4ad4d996b2036ac7acda643bfe9c4762d,139,lazy_rookie,exit,30,30
ffef34ff7e3a2c49e7545d21c028a9a030ba7e6d,139,workhorse,quiet_pro,365,
81537c47ff22648aa1f4156fc8038c3a73bb3d16,139,social_glue,exit,63,63
3426b154c2b0a1b5a475342c0dd650a653210cdc,139,emerging_leader,quiet_pro,365,
8142e9e83f2922c433ea83b27367a50fa7addcc7,139,lazy_rookie,lazy_rookie,365,
c181c4a0e5916d859c5589811bae03fa30c2fc72,139,workhorse,quiet_pro,365,
627caaa0ca9b49d8fd2613878bd54c0bf7d5c9d7,139,snarky_rookie,exit,248,248
700388435b696e7bfe277b01597b91fed76ca4f3,139,enthusiastic_rookie,exit,28,28
ba28fba6ee4e34a93d96fc6489c33e18aa764a1a,139,workhorse,exit,16,16
37e094b82b8ebf9c505794ab39993b6cdda985d0,139,snarky_rookie,exit,10,10
46c63b14f4b315a1857fed48f5433d97c24cc613,139,burned_idealist,exit,1,1
aed008db2ab2071458f9aed0e1f05a4008b91bbb,139,burned_idealist,exit,1,1
2fa2b0c18e433333d1e7c23c2651e68e53faa95f,139,workhorse,quiet_pro,365,
e9ec93befd4ec8d2476b0f0a51c33def626b33ba,139,enthusiastic_rookie,exit,7,7
8ad6e075aca1281cb01ad9820faafb5ca9a0047e,139,flight_risk_veteran,exit,7,7
36dd4a5803d713505bbbc77535a45a45492904f0,139,snarky_rookie,exit,50,50
4c87f41a756494c23cd0ae1d3d6a979a17330f12,139,overwhelmed_rookie,exit,72,72
e2a8d87cbfab063f431ae20541d87422d65dc157,139,enthusiastic_rookie,quiet_pro,365,
44ca6ed9ece04ef9ff5520397c0383137d47ad59,139,emerging_leader,quiet_pro,365,
b0f2e57645cfaf92d077a78471e51b582601fb64,139,workhorse,quiet_pro,365,
31f4403d97d85b584f6b7733f153ac8217bffb69,139,lazy_rookie,exit,65,65
18ddc8e5bb4d1b7170b76a81b697b8294eea4f58,139,burned_idealist,exit,4,4
0c207836cec9b7d10e6ba4ac2899330326d85dd2,139,lazy_rookie,exit,1,1
fcf3c4e822244755bad3862de65a36c6051d923e,139,enthusiastic_rookie,exit,322,322
f6780ade73b882e0668ae1b836fcf5f74afaaf9b,139,cynical_anchor,exit,87,87
3ebbdd0b3b61c94d66f0c57573ef8115bcbba1c5,139,enthusiastic_rookie,exit,36,36
0d2819dc61e8c67857bb5e7067857c4816e8f89e,139,enthusiastic_rookie,exit,46,46
56ad50a569d99d93cd95b804791025820e01fed3,139,burned_idealist,exit,1,1
a6f2cdf76d22efd12951093066f6f79e671f482e,139,enthusiastic_rookie,exit,119,119
04e3bbb62040fbaa0eb839a75ad2daad5fe325a4,139,burned_idealist,exit,1,1
e2f71ab0ff4588decb4aa5f4de01737c28c2edd9,139,workhorse,quiet_pro,365,
9c0d5f76b3be9a19b487826f41a2d16039bc5016,139,overwhelmed_rookie,exit,305,305
eea2a4f17d3d5c55824a6cd5d437ea985b5a0656,139,enthusiastic_rookie,exit,11,11
36af2e94b6ef1c11eba4237aa5502b930706801b,140,social_glue,quiet_pro,365,
fb4d73cefa3c49e608a6a493ac5e5e886f510a5e,140,enthusiastic_rookie,exit,31,31
652e812c951971c5d125aa129df051b15bb4c98b,140,emerging_leader,quiet_pro,365,
4bf23975637c752c52c0252548a4b5a378820502,140,lazy_rookie,lazy_rookie,365,
d04cc490796a429da7769f495ab3d9f065a7ad99,140,social_glue,exit,253,253
975203832413c7d77e42ddf47c2e7e9008ca64ef,140,enthusiastic_rookie,quiet_pro,365,
e12b8feefe60fb1045691dcb425ef226369a4ccb,140,snarky_rookie,exit,9,9
1721d87b95557dd5c647fff87eec7ac2474a76b5,140,overwhelmed_rookie,exit,1,1
b47c694b56550603ed01df3364e6ca67e3a0e091,140,overwhelmed_rookie,exit,1,1
47b08326897da73e3a734a6a0d71610159fcee85,140,enthusiastic_rookie,exit,15,15
6c11e14f67360635dc283a36ec0e189c007ab2e9,140,overwhelmed_rookie,exit,1,1
3b785736f9421821023e38f52e459b9d5568ac6d,140,workhorse,quiet_pro,365,
851a592431c57774b1151b2fa463fb5d8ed01e30,140,snarky_rookie,exit,15,15
1c11690fe867ab7d3b58947f684467af393be932,140,enthusiastic_rookie,quiet_pro,365,
261a8e26e2a7202a94500d642c696cec11ca24a8,140,social_glue,exit,212,212
713a68adf8459be4e1342816135a54cd960192f9,140,cynical_anchor,exit,1,1
d9cd76853774a7aa1d48e289d536143a19f407da,140,enthusiastic_rookie,exit,43,43
09b84969b7ac1aaedf4fb1b6bfb6e422f9a27053,140,snarky_rookie,exit,1,1
b526e256fa830f6ea825a0d6857a1ccd56d9e868,140,snarky_rookie,exit,1,1
62398817e242484a20e199c05fb023262f462c98,140,overwhelmed_rookie,exit,1,1
6feec89f779651064eecd262fbff7ce8cdd44eea,140,lazy_rookie,exit,1,1
771cb5d919590b59c9e7b54d70618a54afaa97f8,140,overwhelmed_rookie,exit,56,56
54b9c6103080dca2f5143ef60de5c55c90500674,140,snarky_rookie,exit,28,28
7d866d2eb9e8db3259b5f395f14ac79519e6c16f,140,overwhelmed_rookie,exit,9,9
a359b0578b7a24cd994520facc36c25a1fd44d29,140,overwhelmed_rookie,exit,45,45
6eccdce944aa65d6ed098b97203678f49e1f2e40,140,snarky_rookie,exit,76,76
00f1ec38428531aa5ebcb3a926d8f26556d6dc7f,140,overwhelmed_rookie,exit,1,1
37ed230830ec35ccb5d7c5ea70474e4bbd89601f,140,ghoster_in_training,exit,35,35
cc5d424d14b105ff07ef9065d0513f1c0c426b9c,140,workhorse,exit,354,354
9123743ee2b1fbad707340e8263ed255968a2fba,140,workhorse,exit,111,111
1fd33e8cf9428017610adb5993120a0392aee768,140,enthusiastic_rookie,quiet_pro,365,
c0310cdd4766f0157495fa6734c039ef3a785d63,140,social_glue,exit,157,157
f0f6c72c58a55bc8697cf145ef8286164a1c5661,140,enthusiastic_rookie,quiet_pro,365,
6645c1a254f6953ed8728342bb75d9210316527a,140,workhorse,exit,338,338
ca32706683324c00d82b94462d206aabebba7d41,140,overwhelmed_rookie,exit,13,13
e918d3e147f09d2c92b7fa47eb924c3b1c1e918b,140,enthusiastic_rookie,quiet_pro,365,
99a3726dd367e97b7f59415e73af908ed768a5b1,140,workhorse,quiet_pro,365,
